date,open,high,low,close,volume,count
1623283200,0.65241,0.65681,0.6014,0.61798,205875.7257287798,418
1623369600,0.61188,0.62138,0.59201,0.60035,276985.10490785,403
1623456000,0.59761,0.59817,0.573,0.591,267864.4473296502,354
1623542400,0.58606,0.62973,0.58359,0.62547,864988.8570231302,406
1623628800,0.63,0.65753,0.61226,0.63018,305612.7533286199,425
1623715200,0.63083,0.63589,0.60944,0.61716,202153.82666554,318
1623801600,0.6166,0.61868,0.58773,0.59447,248427.62643917,397
1623888000,0.59522,0.61635,0.5947,0.6049,132217.8379723299,303
1623974400,0.60372,0.6078,0.5585,0.57673,542752.0397829402,468
1624060800,0.57857,0.58452,0.55286,0.55286,736706.2679635804,328
1624147200,0.55,0.56937,0.50775,0.56396,265160.1409642998,624
1624233600,0.56123,0.56123,0.43539,0.43879,1146913.1666897407,1503
1624320000,0.43504,0.4662,0.36812,0.39181,2912967.285639127,2956
1624406400,0.39184,0.47499,0.38447,0.45745,655413.9554490253,2669
1624492800,0.4584,0.49722,0.44266,0.48343,1777217.624207349,717
1624579200,0.49,0.49291,0.43402,0.44411,2208000.4853915395,790
1624665600,0.44116,0.4564,0.42102,0.44461,358752.7593230301,612
1624752000,0.44487,0.46962,0.43044,0.46798,1096051.8452498438,1031
1624838400,0.46696,0.47443,0.4497,0.46457,3607334.61713887,684
1624924800,0.46415,0.5269,0.46415,0.50963,431390.2439933601,842
1625011200,0.51104,0.51501,0.47095,0.50304,394304.1787391801,724
1625097600,0.50834,0.50834,0.46977,0.47768,265209.2706820001,546
1625184000,0.48216,0.48378,0.46115,0.47333,192592.86053436,364
1625270400,0.47518,0.4949,0.46653,0.48586,141362.7407387201,344
1625356800,0.48649,0.512,0.48229,0.50211,214324.4719868602,346
1625443200,0.50099,0.50405,0.46608,0.47368,457608.2281017005,579
1625529600,0.47267,0.49063,0.47267,0.48181,329756.2353878002,402
1625616000,0.48123,0.48872,0.47234,0.4732,267714.7860770301,276
1625702400,0.47267,0.47318,0.44363,0.45233,490345.90549325,405
1625788800,0.448,0.465,0.43084,0.45731,379749.3591167899,394
1625875200,0.45998,0.46575,0.442,0.45125,218768.3031683001,243
1625961600,0.45196,0.46136,0.44535,0.45824,160253.1162660001,238
1626048000,0.458,0.47267,0.44683,0.45617,254795.7231192399,301
1626134400,0.452,0.462,0.4422,0.44904,372471.9503572203,337
1626220800,0.44716,0.45,0.425,0.44651,649746.1460868799,520
1626307200,0.44729,0.45373,0.426,0.43125,642226.5493798797,527
1626393600,0.43233,0.444,0.42548,0.42988,490996.6396640498,529
1626480000,0.43073,0.43455,0.40858,0.424,492423.7865721501,394
1626566400,0.42346,0.43683,0.41644,0.42315,291543.1736336099,287
1626652800,0.42636,0.42865,0.40413,0.40822,495590.83072482,518
1626739200,0.408,0.41552,0.37867,0.38743,1151025.4898677492,811
1626825600,0.38742,0.42676,0.38194,0.41624,1151942.86892842,616
1626912000,0.41636,0.43848,0.40875,0.43208,612043.1266979201,437
1626998400,0.4309,0.44307,0.41855,0.44307,389980.5307690998,409
1627084800,0.44444,0.45148,0.437,0.44352,358354.4933119401,433
1627171200,0.44271,0.44424,0.43046,0.43954,284034.6968252998,415
1627257600,0.44205,0.49238,0.44205,0.45129,858121.2336102894,1161
1627344000,0.45078,0.47241,0.44405,0.46333,603256.5275898002,713
1627430400,0.46388,0.54154,0.45641,0.5276,1446022.401006942,1575
1627516800,0.52811,0.54698,0.5,0.53635,496351.6290916994,769
1627603200,0.53585,0.55091,0.51,0.53928,814157.8845264699,1000
1627689600,0.53841,0.5446,0.52987,0.53394,345038.2811743,478
1627776000,0.5334,0.5581,0.50809,0.52223,678497.5098610999,812
1627862400,0.5205,0.55345,0.51417,0.53132,534531.24151956,624
1627948800,0.52914,0.53427,0.50396,0.51509,1036715.8740848792,684
1628035200,0.51284,0.53228,0.5,0.5263,2143599.2836788115,891
1628121600,0.52731,0.5302,0.50476,0.52818,443193.2529321399,502
1628208000,0.52677,0.54214,0.52036,0.53642,523820.1838068797,728
1628294400,0.5375,0.58807,0.53362,0.58717,843351.8039041994,955
1628380800,0.58944,0.60252,0.5555,0.56,728213.747165211,931
1628467200,0.557,0.59691,0.54616,0.58959,584962.0440868102,842
1628553600,0.58866,0.623,0.57934,0.61777,570189.9025833396,783
1628640000,0.6155,0.78542,0.6155,0.72991,1193212.9349551287,1737
1628726400,0.73377,0.75145,0.66941,0.69779,1080722.6479214288,1334
1628812800,0.70481,0.78756,0.69236,0.78659,1106437.1121224898,1259
1628899200,0.78394,0.95141,0.772,0.92138,1745096.5945932807,2554
1628985600,0.92627,0.9737,0.88745,0.92419,1416357.038412068,1787
1629072000,0.931,0.9538,0.78245,0.8583,3302147.777987796,2259
1629158400,0.85765,0.88661,0.79257,0.79773,1585000.7333191088,1729
1629244800,0.80469,0.87568,0.76737,0.82982,3728118.696432392,1651
1629331200,0.84052,0.904,0.79564,0.904,2359130.6445577284,1292
1629417600,0.90451,0.94422,0.88119,0.92552,928767.5345508204,1181
1629504000,0.92155,0.938,0.885,0.8946,2983011.998295968,947
1629590400,0.89269,0.92828,0.86488,0.89878,3590694.2440863964,908
1629676800,0.90357,0.95543,0.87927,0.907,2458187.2146170065,1512
1629763200,0.90874,0.91966,0.82,0.82609,5128520.106154927,1565
1629849600,0.8263,0.85869,0.80825,0.85279,2259572.2134693097,1196
1629936000,0.85614,0.86116,0.77709,0.78328,2237419.186126046,1207
1630022400,0.78047,0.86347,0.76886,0.86347,686056.7504302795,968
1630108800,0.86614,0.86865,0.82313,0.83185,297221.19589172,546
1630195200,0.83379,0.84746,0.80942,0.82952,1010791.2132430188,497
1630281600,0.82553,0.8351,0.79722,0.79948,2520673.8818979687,799
1630368000,0.79913,0.9023,0.79267,0.86319,2593537.4386951057,1606
1630454400,0.8582,0.89589,0.84368,0.89589,940910.0915337598,994
1630540800,0.89404,0.93792,0.888,0.90858,909221.2082838695,1282
1630627200,0.90805,0.95262,0.88246,0.92977,666549.50754576,1166
1630713600,0.92821,0.93373,0.89392,0.90257,364088.0382431496,736
1630800000,0.90444,0.94452,0.8936,0.9434,458621.6892741702,650
1630886400,0.94362,1.02066,0.93812,1.00559,1453163.5761570411,1867
1630972800,1.00281,1.00349,0.69,0.81807,4072121.012572655,4054
1631059200,0.81545,0.83571,0.73868,0.79765,3044331.772520812,1770
1631145600,0.80063,0.82358,0.77926,0.78869,1527216.3992366514,1155
1631232000,0.78887,0.89728,0.74658,0.76361,3954118.095612526,1544
1631318400,0.76409,0.80486,0.7631,0.78047,1237111.9884236204,638
1631404800,0.77934,0.81422,0.76629,0.80974,667957.5939409203,589
1631491200,0.81428,0.81429,0.74214,0.77071,1119478.160229509,892
1631577600,0.77031,0.795,0.76457,0.79333,408723.4247343597,476
1631664000,0.79288,0.81649,0.782,0.80786,740679.4014334797,495
1631750400,0.81005,0.815,0.77547,0.78921,781545.0560375301,570
1631836800,0.78874,0.79738,0.76355,0.77434,267580.1740231602,448
1631923200,0.77198,0.79682,0.76918,0.78205,166534.1277822098,321
1632009600,0.78243,0.78822,0.75742,0.76307,435209.6765770398,456
1632096000,0.76116,0.76116,0.64031,0.6759,2053794.9976833905,1570
1632182400,0.67,0.70078,0.62792,0.63901,1617267.8253124335,1052
1632268800,0.64277,0.739,0.63736,0.73746,1124652.3363234203,686
1632355200,0.73689,0.74465,0.7078,0.73036,517689.7058999701,483
1632441600,0.72909,0.7298,0.65,0.69,1233888.6676528703,841
1632528000,0.69035,0.70008,0.65,0.68946,877184.2779939702,466
1632614400,0.68788,0.69899,0.65444,0.6921,545027.8414960699,436
1632700800,0.68598,0.7175,0.67305,0.67429,305866.5959773001,395
1632787200,0.67461,0.69326,0.65707,0.65707,625721.0334986204,436
1632873600,0.66225,0.73551,0.657,0.68967,950918.2162909496,543
1632960000,0.69061,0.715,0.68926,0.70773,951091.7988198192,554
1633046400,0.70754,0.78738,0.70292,0.76802,1921398.580243308,1244
1633132800,0.76244,0.789,0.74535,0.76619,595046.56422168,698
1633219200,0.76644,0.80361,0.75462,0.77787,469773.7509763101,772
1633305600,0.777,0.77919,0.74,0.76618,457976.6911285207,920
1633392000,0.76559,0.79706,0.76331,0.79633,337801.9171290096,758
1633478400,0.79395,0.81541,0.75152,0.79206,826223.1345867509,1145
1633564800,0.79206,0.80434,0.76875,0.78404,369814.7184655999,840
1633651200,0.78564,0.80214,0.77548,0.77848,391557.3380529503,673
1633737600,0.77939,0.88867,0.77917,0.85259,835418.8870063503,1215
1633824000,0.85247,0.90189,0.82951,0.83602,703704.2938461805,1180
1633910400,0.83263,0.86459,0.8111,0.83604,615934.3106383905,978
1633996800,0.83679,0.8368,0.78444,0.80888,723943.2100953489,1125
1634083200,0.80776,0.8319,0.78992,0.82557,367202.6678930701,727
1634169600,0.82505,0.84326,0.81606,0.82774,454660.8665601604,720
1634256000,0.82819,0.84965,0.79782,0.83,680792.6967470304,1127
1634342400,0.83133,0.86077,0.82287,0.82457,316345.9100998502,852
1634428800,0.82414,0.82883,0.746,0.79305,776982.1493990992,1053
1634515200,0.79542,0.80349,0.77665,0.78788,374501.9600305199,622
1634601600,0.7887,0.79824,0.77265,0.79033,682692.2755434697,609
1634688000,0.79208,0.83391,0.78812,0.82657,1069989.4899491004,716
1634774400,0.82922,0.84077,0.7888,0.78967,930262.1812566492,805
1634860800,0.79721,0.81919,0.78155,0.79106,455329.39419241,625
1634947200,0.79026,0.79999,0.78258,0.79452,192682.2092445602,389
1635033600,0.79604,0.79735,0.76632,0.78668,349947.6664066901,519
1635120000,0.78447,0.80028,0.78447,0.79525,403102.6212213997,479
1635206400,0.79525,0.84133,0.79312,0.80452,599064.5130406597,680
1635292800,0.80369,0.8165,0.69715,0.72679,1180742.7948090709,1544
1635379200,0.72545,0.78637,0.7177,0.76697,844644.1157504689,1070
1635465600,0.76818,0.79708,0.76544,0.79024,436181.3067709103,614
1635552000,0.79128,0.81263,0.7785,0.79323,323454.5913832803,550
1635638400,0.79345,0.84269,0.783,0.81633,442065.4912650101,682
1635724800,0.81188,0.825,0.78395,0.80024,388472.8961234999,675
1635811200,0.79912,0.84975,0.79661,0.83284,1072687.2720731893,868
1635897600,0.83371,0.903,0.82934,0.88086,1287215.6506680315,1926
1635984000,0.88372,0.91681,0.86296,0.88985,778569.1333401497,847
1636070400,0.88537,0.8902,0.84314,0.85852,580535.8562280593,683
1636156800,0.85958,0.87353,0.81629,0.8537,656558.1972420599,673
1636243200,0.85415,0.91591,0.85019,0.90203,612717.0847580701,753
1636329600,0.9043,0.96184,0.9043,0.9458,1167350.9282415295,1194
1636416000,0.94602,0.9484,0.90198,0.93084,1066334.597725431,1199
1636502400,0.92794,1.0,0.85,0.88977,2283301.580219881,2122
1636588800,0.88581,0.93513,0.88105,0.90876,639126.3371230914,752
1636675200,0.90764,0.92446,0.86229,0.88801,798097.1093148396,888
1636761600,0.88994,0.89779,0.87066,0.88875,135921.0965812499,482
1636848000,0.88704,0.89413,0.87189,0.88506,209237.8372020399,487
1636934400,0.88905,0.90871,0.871,0.87721,529868.6367471102,612
1637020800,0.87483,0.87483,0.77653,0.81454,962276.5374853412,1409
1637107200,0.81242,0.82629,0.79241,0.81306,339446.28363918,664
1637193600,0.81315,0.86112,0.755,0.77198,851944.4885783705,1340
1637280000,0.77273,0.82119,0.75691,0.81366,562276.2458172997,781
1637366400,0.8128,0.81812,0.79239,0.818,627174.0362667895,542
1637452800,0.81684,0.81716,0.78752,0.78921,435951.8242952602,562
1637539200,0.78751,0.79715,0.76765,0.775,346553.7571684096,687
1637625600,0.77505,0.802,0.76394,0.7991,334396.1895738002,601
1637712000,0.80271,0.80271,0.75767,0.77489,449531.1314267195,838
1637798400,0.77258,0.8,0.76716,0.78397,397151.5305749809,752
1637884800,0.7849,0.78627,0.68004,0.70226,1386962.9172992331,1776
1637971200,0.70276,0.72497,0.70276,0.70907,393545.0624347703,653
1638057600,0.7113,0.72671,0.66656,0.72627,443478.7071524304,823
1638144000,0.72799,0.75333,0.7239,0.74672,445354.5906770102,703
1638230400,0.74361,0.77134,0.729,0.75,508610.1085037999,727
1638316800,0.75046,0.76405,0.739,0.74516,304339.8873294299,662
1638403200,0.74365,0.74401,0.72,0.73205,396146.7631757703,733
1638489600,0.73128,0.73963,0.67742,0.69905,415054.60406855,850
1638576000,0.69722,0.69936,0.4656,0.64218,3798930.1453177608,4767
1638662400,0.64322,0.6528,0.58556,0.60851,743960.7075417192,1376
1638748800,0.60949,0.62702,0.56529,0.6246,1024707.0947979608,1440
1638835200,0.62562,0.63695,0.60843,0.61674,384810.2834823898,797
1638921600,0.61507,0.6679,0.60837,0.65286,569666.0639350103,1029
1639008000,0.65382,0.70798,0.63008,0.64889,880964.00648582,2044
1639094400,0.652,0.66697,0.59591,0.60499,506770.6472113793,1338
1639180800,0.60223,0.63611,0.59418,0.63273,269645.7785305902,553
1639267200,0.63286,0.64506,0.61087,0.63476,320879.7416204999,618
1639353600,0.63555,0.63555,0.57501,0.59366,912689.0627397004,1053
1639440000,0.5905,0.62108,0.586,0.61245,495136.5360137702,796
1639526400,0.61211,0.63136,0.58865,0.62387,514581.5139882,569
1639612800,0.62536,0.63067,0.604,0.604,610832.1557982396,462
1639699200,0.6058,0.6237,0.58524,0.60507,469587.2263694493,618
1639785600,0.60172,0.62928,0.59844,0.62563,242796.1948998201,426
1639872000,0.625,0.64,0.62034,0.63165,224916.7257894,352
1639958400,0.62813,0.68881,0.62506,0.66547,532658.8623935698,675
1640044800,0.66807,0.72556,0.64731,0.7147,730606.5527274392,1012
1640131200,0.71792,0.73416,0.69375,0.71413,877696.970956689,844
1640217600,0.71684,0.75792,0.70286,0.74251,661417.9373768003,759
1640304000,0.74169,0.74249,0.67149,0.6789,476055.12875486,744
1640390400,0.67716,0.69651,0.67325,0.69439,197013.4226317301,320
1640476800,0.69061,0.69774,0.68,0.68721,115961.71736146,310
1640563200,0.68904,0.71055,0.68367,0.6912,449406.3712271394,548
1640649600,0.68925,0.68925,0.6319,0.63506,322405.8832210001,804
1640736000,0.63876,0.64404,0.60268,0.60628,411505.8119803704,692
1640822400,0.60606,0.63558,0.59673,0.62257,594580.3407070797,739
1640908800,0.62232,0.63172,0.594,0.61372,345423.0666470201,633
1640995200,0.61494,0.63202,0.61494,0.6287,287008.0329982999,448
1641081600,0.62842,0.63936,0.62115,0.63567,269965.44241799,493
1641168000,0.63533,0.63534,0.61,0.61715,575966.4455036498,733
1641254400,0.61855,0.6246,0.60359,0.60927,286374.9778645099,632
1641340800,0.60848,0.61739,0.52453,0.57144,969637.5347766516,1144
1641427200,0.56922,0.58405,0.54789,0.57696,736273.8999407998,1061
1641513600,0.57661,0.57661,0.53,0.56254,1696892.1301626984,1090
1641600000,0.56247,0.57116,0.534,0.54961,666032.8433317597,824
1641686400,0.54931,0.56537,0.54372,0.55538,300099.39107279,537
1641772800,0.55434,0.5585,0.51509,0.54384,583887.55787106,699
1641859200,0.54349,0.56882,0.53814,0.56529,652790.1420753804,605
1641945600,0.56771,0.58874,0.55702,0.58315,1113293.1605141312,783
1642032000,0.58408,0.5853,0.55583,0.56144,424688.7730269901,537
1642118400,0.55925,0.57576,0.54693,0.56605,979557.2578100896,708
1642204800,0.56771,0.57742,0.56276,0.57126,366356.0798094698,388
1642291200,0.5704,0.57308,0.56328,0.57012,219206.6458717601,437
1642377600,0.57057,0.57057,0.55092,0.55824,370736.6975709802,574
1642464000,0.55924,0.56282,0.541,0.55364,418650.4912580101,522
1642550400,0.55339,0.55395,0.53319,0.54325,264294.5568135699,506
1642636800,0.54415,0.55829,0.528,0.528,637128.3959987203,576
1642723200,0.52822,0.53651,0.45341,0.46906,1806975.52571495,1608
1642809600,0.47149,0.48245,0.40695,0.4409,1931105.84119649,1806
1642896000,0.4413,0.46951,0.43734,0.46383,686259.9465885193,790
1642982400,0.46177,0.46187,0.41232,0.45366,1514460.055729419,889
1643068800,0.4518,0.46327,0.43793,0.45536,636869.1776817897,565
1643155200,0.45598,0.48755,0.451,0.46086,846601.1589761298,740
1643241600,0.45733,0.46426,0.44,0.45521,642841.71475617,539
1643328000,0.45444,0.45864,0.44307,0.45799,449239.4703984699,434
1643414400,0.4568,0.46675,0.45531,0.4614,381340.6095560999,371
1643500800,0.4632,0.46557,0.44655,0.44987,318807.2167211902,325
1643587200,0.44547,0.46378,0.43398,0.4601,754852.9194329602,632
1643673600,0.45876,0.46683,0.45571,0.46482,398999.4631838201,523
1643760000,0.46545,0.4658,0.44,0.44307,805432.4905983399,503
1643846400,0.44391,0.4487,0.43473,0.4487,255270.0178281901,462
1643932800,0.44773,0.48607,0.4456,0.48481,641196.4238738995,504
1644019200,0.48175,0.50593,0.48094,0.49159,749963.8991199302,529
1644105600,0.49246,0.5076,0.48747,0.5047,471117.2539163097,576
1644192000,0.50554,0.62,0.49746,0.61517,1607760.0786034493,1388
1644278400,0.61828,0.67502,0.59369,0.64501,2167555.8846296705,1878
1644364800,0.6502,0.67691,0.62334,0.63978,914259.7669819302,1113
1644451200,0.64368,0.66129,0.60803,0.61051,1042790.1278434192,944
1644537600,0.60709,0.61307,0.5533,0.561,1013257.8239416789,1062
1644624000,0.56034,0.62773,0.55207,0.60644,1018156.4544360494,930
1644710400,0.6047,0.62453,0.58438,0.59518,546310.4936660597,663
1644796800,0.59506,0.60209,0.57716,0.59257,518993.2394674999,569
1644883200,0.5946,0.63404,0.58904,0.62878,468784.3272050699,502
1644969600,0.62655,0.62696,0.59695,0.616,493001.4133016798,539
1645056000,0.61616,0.62154,0.55454,0.56205,383620.7666654201,605
1645142400,0.56503,0.59058,0.55736,0.577,764732.6250878196,699
1645228800,0.57905,0.62842,0.56866,0.60447,775435.21862922,631
1645315200,0.60302,0.60302,0.565,0.57179,445713.00832186,503
1645401600,0.56866,0.58793,0.51311,0.51804,697866.4582247399,790
1645488000,0.5185,0.5317,0.49401,0.53149,744814.6927584304,789
1645574400,0.52994,0.54735,0.51281,0.51355,543289.8657927897,493
1645660800,0.51479,0.53707,0.46175,0.52021,1496629.758886502,1286
1645747200,0.52112,0.57913,0.51101,0.57657,678264.2682059401,720
1645833600,0.57299,0.59089,0.55356,0.55909,771888.5775234901,660
1645920000,0.559,0.57171,0.529,0.54014,1617281.5257238608,522
1646006400,0.53685,0.5899,0.53055,0.58328,1116223.1011021996,766
1646092800,0.58253,0.62408,0.56581,0.58842,1132898.6723608302,700
1646179200,0.58716,0.58793,0.56866,0.57367,347324.2711136799,418
1646265600,0.57478,0.58793,0.55176,0.56373,646694.7782914805,541
1646352000,0.56238,0.56238,0.52592,0.5385,763422.2507000205,625
1646438400,0.53626,0.58,0.53435,0.57092,353218.26128019,358
1646524800,0.57184,0.57302,0.54629,0.54791,210663.5442756602,335
1646611200,0.54625,0.57051,0.5367,0.55176,398315.60366321,473
1646697600,0.549,0.56614,0.541,0.55,798066.5623408299,486
1646784000,0.55,0.58793,0.55,0.58094,828173.842590141,890
1646870400,0.58004,0.58933,0.54903,0.56323,645712.1176181097,547
1646956800,0.56232,0.62452,0.55557,0.61596,1143894.2189141898,988
1647043200,0.61674,0.65063,0.59799,0.60308,463239.0591752799,758
1647129600,0.60548,0.61747,0.57531,0.58252,326351.9704979601,472
1647216000,0.58227,0.59687,0.57377,0.59503,412674.9011522802,385
1647302400,0.592,0.59509,0.5715,0.58764,342632.9961997702,411
1647388800,0.58628,0.60371,0.58,0.6036,294322.9252300601,432
1647475200,0.60226,0.60785,0.59366,0.60278,275706.5165143099,428
1647561600,0.60235,0.6066,0.59037,0.6045,285370.4408638199,396
1647648000,0.60508,0.62648,0.60101,0.62108,414792.22878803,457
1647734400,0.62332,0.62332,0.60404,0.61074,171381.34030598,329
1647820800,0.61212,0.6475,0.5989,0.63412,285577.48990859,480
1647907200,0.63587,0.65596,0.62466,0.63025,398943.2824399398,533
1647993600,0.63404,0.63723,0.61816,0.63543,291196.0391533998,435
1648080000,0.63443,0.64455,0.6281,0.64005,191625.1039259199,437
1648166400,0.63762,0.63926,0.62263,0.62509,395151.8398049404,581
1648252800,0.62462,0.63342,0.623,0.63133,123216.17144767,347
1648339200,0.63156,0.65063,0.63074,0.64864,135831.31679226,362
1648425600,0.64814,0.69458,0.6469,0.65383,708356.5706091402,1139
1648512000,0.66009,0.67535,0.64489,0.65278,320890.3408922399,643
1648598400,0.6531,0.66372,0.6478,0.65405,273261.3852516402,648
1648684800,0.65456,0.66364,0.59183,0.61962,925231.2778080606,1142
1648771200,0.62062,0.6359,0.61613,0.62893,783971.8873365404,752
1648857600,0.62952,0.64747,0.625,0.628,215090.4977164201,532
1648944000,0.62698,0.64945,0.62295,0.64247,215274.4450522899,515
1649030400,0.64242,0.64242,0.6157,0.63092,323494.7178352602,578
1649116800,0.63007,0.6376,0.62225,0.62372,201586.6811175599,478
1649203200,0.62372,0.62656,0.58,0.58168,664444.78516559,875
1649289600,0.58286,0.60387,0.577,0.60259,214472.1649792599,494
1649376000,0.60188,0.60668,0.57309,0.57911,386600.4910129504,540
1649462400,0.57913,0.58792,0.57859,0.58583,117599.7894902701,403
1649548800,0.58357,0.59267,0.57819,0.57936,158066.6502776099,428
1649635200,0.57838,0.57929,0.52472,0.53301,794768.0679590402,922
1649721600,0.53575,0.5563,0.53334,0.55166,401574.5000201602,749
1649808000,0.549,0.55443,0.54004,0.55053,414013.9241073006,603
1649894400,0.551,0.56346,0.54268,0.55666,206351.44127009,548
1649980800,0.55602,0.60901,0.55602,0.60196,412085.6774025498,812
1650067200,0.60059,0.61209,0.5883,0.59807,155986.17938298,484
1650153600,0.59917,0.60165,0.5744,0.57443,153006.7725122801,385
1650240000,0.5741,0.59073,0.56,0.59073,448215.8226149504,613
1650326400,0.59083,0.60057,0.58205,0.59676,507764.7144854099,578
1650412800,0.59,0.59215,0.56926,0.57638,638470.3715399997,528
1650499200,0.57644,0.58793,0.55087,0.56193,750533.1727258902,711
1650585600,0.56048,0.57334,0.55567,0.55983,521231.7394734403,481
1650672000,0.56106,0.56476,0.549,0.549,210151.2084190199,411
1650758400,0.55256,0.55496,0.54183,0.54351,387235.5291992403,468
1650844800,0.54508,0.54753,0.50735,0.54627,783695.0808171903,929
1650931200,0.54504,0.5554,0.5,0.51018,783139.219468379,649
1651017600,0.51,0.52639,0.50737,0.52057,194529.68560818,454
1651104000,0.51949,0.52373,0.51067,0.51658,299024.6220537199,516
1651190400,0.5158,0.51679,0.4782,0.48628,799860.4558830195,961
1651276800,0.48606,0.4996,0.45214,0.46879,496316.9657776203,664
1651363200,0.46723,0.48751,0.45885,0.48323,739004.3600151995,740
1651449600,0.4826,0.50242,0.48,0.48969,351347.2942127097,600
1651536000,0.493,0.50058,0.46259,0.48394,974474.9446039492,893
1651622400,0.48395,0.5159,0.48395,0.51127,340235.7565129999,565
1651708800,0.51285,0.52037,0.47094,0.48458,610065.2211180906,800
1651795200,0.48349,0.49825,0.47575,0.48791,287232.0451898098,603
1651881600,0.48669,0.48945,0.46141,0.4747,190224.8499395301,351
1651968000,0.4716,0.4716,0.45247,0.45825,360075.8247264001,533
1652054400,0.45905,0.46961,0.38111,0.39579,1842089.8883197992,1764
1652140800,0.3953,0.43491,0.38371,0.41694,1053683.7221915105,1068
1652227200,0.4164,0.42324,0.2998,0.33961,4470104.559746791,3652
1652313600,0.33876,0.34707,0.2752,0.31458,3275888.070348216,2632
1652400000,0.31504,0.3795,0.31175,0.34276,1261293.2942747492,1220
1652486400,0.34375,0.35716,0.32315,0.34756,784182.5150022903,529
1652572800,0.34731,0.36677,0.33875,0.36504,309935.3803960001,396
1652659200,0.36225,0.36412,0.33443,0.34159,458705.1503880401,426
1652745600,0.34307,0.35424,0.33377,0.35057,210608.92936611,368
1652832000,0.35165,0.35317,0.32603,0.327,222888.7484621802,352
1652918400,0.32791,0.33733,0.3169,0.3348,272870.5015456701,436
1653004800,0.33689,0.35092,0.32224,0.32814,333307.7339563599,397
1653091200,0.32736,0.33354,0.32305,0.33284,173541.59267567,271
1653177600,0.33111,0.33924,0.3276,0.33777,115818.8332452399,246
1653264000,0.33625,0.34034,0.31847,0.32233,405930.08697708,538
1653350400,0.32265,0.328,0.31224,0.32544,191964.7460803404,482
1653436800,0.32501,0.32922,0.31632,0.32205,283855.3015872,448
1653523200,0.32483,0.32526,0.30036,0.311,1300327.371832291,915
1653609600,0.31183,0.31724,0.29755,0.30014,549933.0402060305,712
1653696000,0.30226,0.30731,0.30126,0.30676,156079.8109970999,330
1653782400,0.30558,0.30829,0.30052,0.30785,165062.51079433,282
1653868800,0.30765,0.33121,0.30665,0.33065,1065428.2633283788,723
1653955200,0.33072,0.3435,0.32322,0.33316,318855.94738723,597
1654041600,0.3351,0.33695,0.31183,0.31803,379947.19185544,496
1654128000,0.31925,0.32266,0.3129,0.32253,221626.66863523,343
1654214400,0.32154,0.32474,0.30699,0.31218,171012.9080261101,406
1654300800,0.31135,0.31477,0.30805,0.31325,197230.5982260699,239
1654387200,0.31394,0.3197,0.31209,0.31646,541612.0482876601,382
1654473600,0.31734,0.32565,0.31535,0.32161,321937.5727431503,400
1654560000,0.32142,0.33141,0.30765,0.32458,401394.4740131792,521
1654646400,0.3249,0.3249,0.315,0.32014,192817.43869848,343
1654732800,0.31847,0.32251,0.31628,0.31914,248574.6343523801,330
1654819200,0.32021,0.32845,0.30537,0.30904,462296.7083031702,563
1654905600,0.3111,0.31426,0.28851,0.29087,475617.3442396203,699
1654992000,0.29145,0.29649,0.27601,0.2809,1071495.9852163892,862
1655078400,0.27951,0.28431,0.24623,0.25584,2922603.3269191617,2027
1655164800,0.25544,0.2679,0.24203,0.26658,1120327.0947706995,848
1655251200,0.26599,0.28378,0.24749,0.28102,1501373.1708959583,1318
1655337600,0.28118,0.28378,0.24889,0.25325,469336.1075061398,585
1655424000,0.25184,0.275,0.25174,0.26274,387572.56164426,504
1655510400,0.26192,0.2655,0.23617,0.25076,1357413.8015881807,1092
1655596800,0.25111,0.27167,0.24392,0.26595,712662.48503156,616
1655683200,0.26651,0.26745,0.2563,0.2641,541590.9135862998,483
1655769600,0.26324,0.27363,0.26,0.2671,365871.3451474303,451
1655856000,0.2664,0.26777,0.25975,0.2637,640424.2108309697,412
1655942400,0.26267,0.27472,0.26267,0.27348,351029.7638007898,414
1656028800,0.27342,0.31463,0.2734,0.29942,1057609.6547454202,1069
1656115200,0.29866,0.30312,0.28886,0.29951,310378.0919661397,697
1656201600,0.29894,0.30481,0.2919,0.29271,395825.0015738201,471
1656288000,0.29379,0.29856,0.28331,0.28809,620704.6555656503,705
1656374400,0.2883,0.28945,0.27554,0.27613,538487.92212204,675
1656460800,0.27644,0.27935,0.26427,0.27089,1266346.4664696972,873
1656547200,0.27105,0.2734,0.2518,0.27253,1146373.576111741,1082
1656633600,0.27256,0.27573,0.25627,0.25856,618552.5267311402,690
1656720000,0.25842,0.26192,0.25577,0.26042,340944.9108922399,466
1656806400,0.2605,0.26861,0.25447,0.2653,662987.8889555498,524
1656892800,0.26667,0.27145,0.2585,0.27121,873121.7347794392,645
1656979200,0.27102,0.273,0.2622,0.27207,485562.29771373,518
1657065600,0.27182,0.27927,0.26781,0.27876,189588.6425501099,486
1657152000,0.27894,0.2866,0.27346,0.28457,342556.6610704503,506
1657238400,0.28408,0.29812,0.27945,0.28287,416181.7669938399,583
1657324800,0.28284,0.28833,0.28271,0.2865,364627.95847129,356
1657411200,0.28562,0.28574,0.2662,0.2704,466158.07754606,490
1657497600,0.27085,0.27481,0.26139,0.26376,518135.2547446796,517
1657584000,0.26482,0.26737,0.25962,0.26201,331655.6887708899,475
1657670400,0.26197,0.2739,0.25588,0.27268,867126.9271234099,682
1657756800,0.27359,0.28161,0.26397,0.28161,469219.5723207498,533
