,date,close,balance_gbp,type,balance_xrp,total_gbp,buy_and_hold,returns,market_returns
438,2024-03-30,0.49215,300.9778,hold,199.36752202,399.096525962143,312.4761904761904,-0.003494565998571786,-0.014063345152954043
439,2024-03-31,0.49761,300.9778,hold,199.36752202,400.1850726323722,315.9428571428572,0.0027275273008326995,0.011094178604084348
440,2024-04-01,0.48671,300.9778,hold,199.36752202,398.0119666423542,309.02222222222224,-0.005430252497234833,-0.021904704487450077
441,2024-04-02,0.46557,300.9778,hold,199.36752202,393.79733722685137,295.59999999999997,-0.010589202759549221,-0.04343448870990951
442,2024-04-03,0.454,300.9778,hold,199.36752202,391.49065499708,288.25396825396825,-0.005857536381569162,-0.024851257598212828
443,2024-04-04,0.47011,300.9778,hold,199.36752202,394.7024657768222,298.48253968253965,0.008204054780735826,0.03548458149779732
444,2024-04-05,0.46477,300.9778,hold,199.36752202,393.63784320923537,295.0920634920635,-0.002697278734987152,-0.011359043628086818
445,2024-04-06,0.46862,300.9778,hold,199.36752202,394.4054081690124,297.5365079365079,0.001949926748707087,0.008283667190222888
446,2024-04-07,0.47077,300.9778,hold,199.36752202,394.8340483413554,298.9015873015873,0.0010868009501516784,0.004587939055098023
447,2024-04-08,0.48603,300.9778,hold,199.36752202,397.8763967273806,308.5904761904762,0.0077053850821773295,0.03241497971408536
448,2024-04-09,0.4845,300.9778,hold,199.36752202,397.57136441869,307.6190476190476,-0.0007666509277745037,-0.0031479538300105414
449,2024-04-10,0.49221,300.9778,hold,199.36752202,399.1084880134642,312.5142857142857,0.003866283470947973,0.015913312693498494
450,2024-04-11,0.4849,300.9778,hold,199.36752202,397.651111427498,307.8730158730159,-0.003651580033339208,-0.014851384571625714
451,2024-04-12,0.4417,300.9778,hold,199.36752202,389.038434476234,280.44444444444446,-0.02165887810635303,-0.08909053413074863
452,2024-04-13,0.39168,270.9778,buy,277.26092202,379.5753579367936,248.68571428571428,-0.02432427159075079,-0.11324428345030568
453,2024-04-14,0.40654,270.9778,hold,277.26092202,383.6954552380108,258.1206349206349,0.010854490985959364,0.037939133986928164
454,2024-04-15,0.39967,270.9778,hold,277.26092202,381.79067270373343,253.7587301587302,-0.00496430830304162,-0.01689870615437583
455,2024-04-16,0.4002,270.9778,hold,277.26092202,381.937620992404,254.0952380952381,0.00038489229616289755,0.0013260940275725552
456,2024-04-17,0.39789,270.9778,hold,277.26092202,381.2971482625378,252.62857142857143,-0.00167690401433096,-0.005772113943028456
457,2024-04-18,0.4047,270.9778,hold,277.26092202,383.185295141494,256.95238095238096,0.004951904013864139,0.017115283118449787
458,2024-04-19,0.40782,270.9778,hold,277.26092202,384.0503492181964,258.93333333333334,0.002257534638386849,0.0077094143810230165
459,2024-04-20,0.42846,270.9778,hold,277.26092202,389.77301464868924,272.03809523809525,0.014900820796393877,0.050610563483890036
460,2024-04-21,0.4241,253.7878,sell,338.50337202,397.347080073682,269.26984126984127,0.019431990261869148,-0.010175979087896247
461,2024-04-22,0.45051,253.7878,hold,338.50337202,406.2869541287302,286.03809523809525,0.022498904618577953,0.062273048809243114
462,2024-04-23,0.43783,253.7878,hold,338.50337202,401.9947313715166,277.9873015873016,-0.010564510412149786,-0.02814587911478106
463,2024-04-24,0.42312,253.7878,hold,338.50337202,397.0153467691024,268.647619047619,-0.012386691202209699,-0.033597515017244395
464,2024-04-25,0.42008,253.7878,hold,338.50337202,395.98629651816157,266.71746031746034,-0.00259196592604094,-0.007184723010020599
465,2024-04-26,0.42102,253.7878,hold,338.50337202,396.3044896878604,267.31428571428575,0.0008035459118072019,0.0022376690154257695
466,2024-04-27,0.41408,253.7878,hold,338.50337202,393.95527628604157,262.90793650793654,-0.005927799111408283,-0.016483777492755647
467,2024-04-28,0.40808,253.7878,hold,338.50337202,391.92425605392157,259.0984126984127,-0.005155458891849762,-0.014489953632148556
468,2024-04-29,0.4104,253.7878,hold,338.50337202,392.70958387700796,260.57142857142856,0.00200377448181821,0.00568515977259354
469,2024-04-30,0.40039,253.7878,hold,338.50337202,389.3211651230878,254.21587301587303,-0.008628306751437442,-0.024390838206627574
470,2024-05-01,0.41204,253.7878,hold,338.50337202,393.2647294071208,261.6126984126984,0.010129334434685111,0.0290966307849847
471,2024-05-02,0.41356,253.7878,hold,338.50337202,393.77925453259115,262.5777777777778,0.0013083429227076504,0.00368896223667603
472,2024-05-03,0.4239,253.7878,hold,338.50337202,397.279379399278,269.14285714285717,0.008888545616354104,0.02500241802882308
473,2024-05-04,0.42268,253.7878,hold,338.50337202,396.86640528541363,268.36825396825395,-0.0010395055350943538,-0.0028780372729418913
474,2024-05-05,0.42245,253.7878,hold,338.50337202,396.78854950984896,268.22222222222223,-0.00019617628130730314,-0.0005441468723382803
475,2024-05-06,0.43044,253.7878,hold,338.50337202,399.4931914522888,273.29523809523806,0.006816330626931766,0.01891348088531175
476,2024-05-07,0.41941,253.7878,hold,338.50337202,395.7594992589082,266.2920634920635,-0.009346072156592666,-0.025624941919895727
477,2024-05-08,0.41378,253.7878,hold,338.50337202,393.8537252744356,262.71746031746034,-0.004815485131857367,-0.01342361889320709
478,2024-05-09,0.416,253.7878,hold,338.50337202,394.60520276032,264.12698412698415,0.0019080116237590872,0.005365169897046718
479,2024-05-10,0.4012,253.7878,hold,338.50337202,389.595352854424,254.7301587301587,-0.01269585365537862,-0.035576923076923284
480,2024-05-11,0.40454,253.7878,hold,338.50337202,390.7259541169708,256.85079365079366,0.0029019885742047613,0.008325024925224467
481,2024-05-12,0.39885,253.7878,hold,338.50337202,388.799869930177,253.2380952380952,-0.004929501525299695,-0.01406535818460486
482,2024-05-13,0.40217,253.7878,hold,338.50337202,389.9237011252834,255.34603174603177,0.0028905133000898253,0.008323931302494758
483,2024-05-14,0.39725,253.7878,hold,338.50337202,388.258264534945,252.22222222222223,-0.004271185838491287,-0.012233632543451889
484,2024-05-15,0.40913,253.7878,hold,338.50337202,392.2796845945426,259.7650793650793,0.01035759036427586,0.0299056010069223
485,2024-05-16,0.40677,253.7878,hold,338.50337202,391.4808166365754,258.26666666666665,-0.002036475477420807,-0.0057683376921759955
486,2024-05-17,0.41203,253.7878,hold,338.50337202,393.26134437340056,261.60634920634925,0.004548186427428602,0.012931140447919098
487,2024-05-18,0.4103,253.7878,hold,338.50337202,392.675733539806,260.5079365079365,-0.0014891136440771113,-0.004198723393927795
488,2024-05-19,0.40112,253.7878,hold,338.50337202,389.5682725846624,254.67936507936506,-0.00791355484875822,-0.022373872776017656
489,2024-05-20,0.42266,253.7878,hold,338.50337202,396.85963521797316,268.35555555555555,0.018716520688234928,0.05369964100518554
490,2024-05-21,0.42226,253.7878,hold,338.50337202,396.72423386916523,268.1015873015873,-0.00034118196156074365,-0.0009463871669900259
491,2024-05-22,0.41382,253.7878,hold,338.50337202,393.86726540931636,262.7428571428572,-0.007201396375475899,-0.01998768531236661
492,2024-05-23,0.41657,253.7878,hold,338.50337202,394.7981496823714,264.4888888888889,0.002363446660355484,0.006645401382243232
493,2024-05-24,0.42072,253.7878,hold,338.50337202,396.20293867625435,267.1238095238095,0.003558246144297117,0.009962311256211276
494,2024-05-25,0.42534,253.7878,hold,338.50337202,397.7668242549868,270.0571428571428,0.003947183188387049,0.010981175128351506
495,2024-05-26,0.41468,253.7878,hold,338.50337202,394.1583783092536,263.2888888888889,-0.009071761961274127,-0.02506230309869739
496,2024-05-27,0.4179,253.7878,hold,338.50337202,395.248359167158,265.3333333333333,0.0027653372803591036,0.007765023632680501
497,2024-05-28,0.41401,253.7878,hold,338.50337202,393.9315810500002,262.86349206349206,-0.003331520768188434,-0.009308446996889153
498,2024-05-29,0.41229,253.7878,hold,338.50337202,393.34935525012577,261.77142857142854,-0.00147798711218472,-0.004154489022004437
499,2024-05-30,0.40748,253.7878,hold,338.50337202,391.7211540307096,258.7174603174603,-0.0041393260156249445,-0.011666545392806094
500,2024-05-31,0.40624,253.7878,hold,338.50337202,391.30140984940476,257.9301587301587,-0.0010715382025856535,-0.003043094139589586
501,2024-06-01,0.40673,253.7878,hold,338.50337202,391.4672765016946,258.2412698412698,0.00042388462733544685,0.0012061835368253337
502,2024-06-02,0.40312,253.7878,hold,338.50337202,390.2452793287024,255.94920634920632,-0.0031215819210035356,-0.0088756669043345
503,2024-06-03,0.40584,253.7878,hold,338.50337202,391.1660085005968,257.67619047619047,0.0023593601784965834,0.006747370510021833
504,2024-06-04,0.41162,253.7878,hold,338.50337202,393.1225579908724,261.3460317460317,0.0050018392389854505,0.014242065838754092
505,2024-06-05,0.4112,253.7878,hold,338.50337202,392.980386574624,261.0793650793651,-0.0003616465485343223,-0.0010203585831589645
506,2024-06-06,0.40786,253.7878,hold,338.50337202,391.8497853120772,258.9587301587302,-0.00287699157813337,-0.008122568093385185
507,2024-06-07,0.3923,253.7878,hold,338.50337202,386.58267284344595,249.07936507936506,-0.01344166225441823,-0.03815034570686038
508,2024-06-08,0.38785,253.7878,hold,338.50337202,385.076332837957,246.25396825396822,-0.003896553341124376,-0.011343359673719133
509,2024-06-09,0.39191,253.7878,hold,338.50337202,386.4506565283582,248.831746031746,0.003568964314873968,0.010467964419234255
510,2024-06-10,0.39022,253.7878,hold,338.50337202,385.8785858296444,247.75873015873015,-0.0014803201626125695,-0.004312214539052284
511,2024-06-11,0.37727,253.7878,hold,338.50337202,381.4949671619854,239.53650793650792,-0.011360098301993471,-0.03318640766746961
512,2024-06-12,0.38414,253.7878,hold,338.50337202,383.82048532776275,243.8984126984127,0.006095803001222588,0.01820977019110992
513,2024-06-13,0.37367,253.7878,hold,338.50337202,380.2763550227134,237.25079365079364,-0.009233822686725124,-0.027255688030405678
514,2024-06-14,0.37421,253.7878,hold,338.50337202,380.4591468436042,237.5936507936508,0.00048068153193447927,0.0014451253780074502
515,2024-06-15,0.38697,253.7878,hold,338.50337202,384.7784498705794,245.69523809523807,0.011352869454734682,0.03409850084177313
516,2024-06-16,0.38568,253.7878,hold,338.50337202,384.34178052067364,244.87619047619052,-0.0011348591638971062,-0.003333591751298326
517,2024-06-17,0.39743,253.7878,hold,338.50337202,388.3191951419086,252.33650793650796,0.010348639733746001,0.030465671022609442
518,2024-06-18,0.386,253.7878,hold,338.50337202,384.45010159972,245.0793650793651,-0.009963693761712356,-0.028759781596759182
519,2024-06-19,0.38755,253.7878,hold,338.50337202,384.974781826351,246.06349206349208,0.001364755073409274,0.00401554404145088
520,2024-06-20,0.38607,253.7878,hold,338.50337202,384.4737968357614,245.1238095238095,-0.0013013449561887214,-0.00381886208231208
521,2024-06-21,0.38652,253.7878,hold,338.50337202,384.6261233531704,245.40952380952382,0.000396194795751148,0.0011655917320694265
522,2024-06-22,0.38468,253.7878,hold,338.50337202,384.00327714865364,244.24126984126985,-0.001619354918191096,-0.004760426368622617
523,2024-06-23,0.37962,253.7878,hold,338.50337202,382.2904500862324,241.02857142857144,-0.0044604490751732895,-0.013153790163252577
524,2024-06-24,0.37389,253.7878,hold,338.50337202,380.3508257645578,237.39047619047622,-0.00507369284594239,-0.015094041409830838
525,2024-06-25,0.37511,253.7878,hold,338.50337202,380.7637998784222,238.16507936507938,0.001085771571638583,0.0032629917890287796
526,2024-06-26,0.37216,253.7878,hold,338.50337202,379.7652149309632,236.2920634920635,-0.0026225837324289625,-0.007864359787795538
527,2024-06-27,0.37571,253.7878,hold,338.50337202,380.9669019016342,238.54603174603173,0.003164289206659898,0.00953890799656043
528,2024-06-28,0.37267,253.7878,hold,338.50337202,379.9378516506934,236.61587301587304,-0.002701153947506141,-0.008091347049585917
529,2024-06-29,0.37361,253.7878,hold,338.50337202,380.25604482039216,237.2126984126984,0.0008374874162084822,0.0025223387984005807
530,2024-06-30,0.37609,253.7878,hold,338.50337202,381.0955331830018,238.78730158730156,0.002207692353730195,0.006637937956692763
531,2024-07-01,0.37686,253.7878,hold,338.50337202,381.3561807794572,239.27619047619046,0.0006839429323099999,0.0020473822755191495
532,2024-07-02,0.38168,253.7878,hold,338.50337202,382.98776703259364,242.33650793650793,0.004278378941706462,0.012789895451891908
533,2024-07-03,0.36603,253.7878,hold,338.50337202,377.6901892604806,232.4,-0.013832237549410209,-0.04100293439530489
534,2024-07-04,0.33939,200.7878,buy,488.54719202,366.59583149966784,215.4857142857143,-0.02937422807443213,-0.07278091959675437
535,2024-07-05,0.33203,169.7878,buy,582.21380202,363.1002486847006,210.81269841269838,-0.009535249761754017,-0.0216859659978198
536,2024-07-06,0.3508,169.7878,hold,582.21380202,374.02840174861603,222.7301587301587,0.030096793112926123,0.056531036352136965
537,2024-07-07,0.32774,169.7878,hold,582.21380202,360.6025514740348,208.0888888888889,-0.03589526948171373,-0.06573546180159617
538,2024-07-08,0.33654,169.7878,hold,582.21380202,365.7260329318108,213.6761904761905,0.01420811205254302,0.026850552267041028
539,2024-07-09,0.34067,169.7878,hold,582.21380202,368.1305759341534,216.2984126984127,0.006574711083777052,0.012271943899685
540,2024-07-10,0.34156,169.7878,hold,582.21380202,368.64874621795116,216.86349206349206,0.0014075719803574582,0.0026124988992279885
541,2024-07-11,0.34754,169.7878,hold,582.21380202,372.13038475403084,220.6603174603175,0.009444324907648793,0.017507904906897798
542,2024-07-12,0.36622,169.7878,hold,582.21380202,383.0061385757644,232.5206349206349,0.029225653876455704,0.053749208724175546
543,2024-07-13,0.40531,169.7878,hold,582.21380202,405.7648760967262,257.33968253968254,0.05942133879522604,0.10673911856261276
544,2024-07-14,0.40141,200.7878,sell,503.71263202,402.9830876191482,254.86349206349206,-0.0068556660308737305,-0.00962226443956482
545,2024-07-15,0.4144,200.7878,hold,503.71263202,409.526314709088,263.1111111111111,0.016236976912846757,0.03236092772975252
546,2024-07-16,0.44675,200.7878,hold,503.71263202,425.82141835493496,283.6507936507936,0.03979012595911535,0.0780646718146718
547,2024-07-17,0.48071,240.0178,sell,419.08679202,441.4770117919342,305.21269841269844,0.036765631699507084,0.07601566871852294
548,2024-07-18,0.4399,240.0178,hold,419.08679202,424.374079809598,279.3015873015873,-0.03874025492950628,-0.08489525909592077
549,2024-07-19,0.44386,240.0178,hold,419.08679202,426.0336635059972,281.81587301587297,0.003910662256148667,0.009002045919527024
550,2024-07-20,0.45998,240.0178,hold,419.08679202,432.7893425933596,292.05079365079365,0.015857148544946575,0.03631775785157498
551,2024-07-21,0.46178,240.0178,hold,419.08679202,433.5436988189956,293.1936507936508,0.0017430101700650624,0.00391321361798358
552,2024-07-22,0.46948,240.0178,hold,419.08679202,436.7706671175496,298.0825396825397,0.007443236534966369,0.016674606955693116
553,2024-07-23,0.46313,240.0178,hold,419.08679202,434.1094659882226,294.0507936507936,-0.006092902590939642,-0.01352560279458137
554,2024-07-24,0.48004,251.0178,sell,395.64784202,440.9445900832808,304.7873015873016,0.015745162523693068,0.036512426316585245
555,2024-07-25,0.46665,251.0178,hold,395.64784202,435.646865478633,296.2857142857143,-0.012014490536434996,-0.027893508874260564
556,2024-07-26,0.4695,251.0178,hold,395.64784202,436.77446182839,298.0952380952381,0.0025883265532464783,0.006107360977177789
557,2024-07-27,0.46299,251.0178,hold,395.64784202,434.1987943768398,293.96190476190475,-0.0058970193467083876,-0.013865814696485623
558,2024-07-28,0.4679,251.0178,hold,395.64784202,436.141425281158,297.07936507936506,0.004474058724889485,0.01060498066912885
559,2024-07-29,0.46817,251.0178,hold,395.64784202,436.24825019850334,297.25079365079364,0.0002449318297992331,0.0005770463774310564
560,2024-07-30,0.489,251.0178,hold,395.64784202,444.48959474777996,310.4761904761905,0.018891409983940566,0.044492385244676136
561,2024-07-31,0.48515,251.0178,hold,395.64784202,442.966350556003,308.031746031746,-0.0034269512937445956,-0.007873210633946859
562,2024-08-01,0.46854,251.0178,hold,395.64784202,436.39463990005083,297.48571428571427,-0.014835688190995788,-0.03423683396887567
563,2024-08-02,0.43789,251.0178,hold,395.64784202,424.2680335421378,278.02539682539685,-0.027788165227442874,-0.06541597302258062
564,2024-08-03,0.43493,251.0178,hold,395.64784202,423.09691592975855,276.1460317460317,-0.0027603248884950915,-0.0067596885062460865
565,2024-08-04,0.4096,251.0178,hold,395.64784202,413.075156091392,260.06349206349205,-0.023686676647934557,-0.05823925689191367
566,2024-08-05,0.38301,235.5178,buy,438.73404202,403.5573254340802,243.1809523809524,-0.02304140182956438,-0.06491699218749991
567,2024-08-06,0.39911,235.5178,hold,438.73404202,410.6209435106022,253.40317460317462,0.017503382125263478,0.04203545599331604
568,2024-08-07,0.47244,262.2678,sell,399.79974202,451.1491901199288,299.96190476190475,0.09869990133194495,0.18373380772218173
569,2024-08-08,0.48395,262.2678,hold,399.79974202,455.75088515057905,307.26984126984127,0.010199940798800933,0.024362882059097535
570,2024-08-09,0.45548,262.2678,hold,399.79974202,444.3685864952696,289.1936507936508,-0.024974825120852473,-0.05882839136274398
571,2024-08-10,0.45956,262.2678,hold,399.79974202,445.9997694427112,291.784126984127,0.003670788163282923,0.00895758320892237
572,2024-08-11,0.43341,262.2678,hold,399.79974202,435.54500618888824,275.18095238095236,-0.023441185332643832,-0.056902254330228996
573,2024-08-12,0.44542,262.2678,hold,399.79974202,440.3466010905484,282.80634920634924,0.011024336942065283,0.02771048199164783
574,2024-08-13,0.44813,262.2678,hold,399.79974202,441.4300583914226,284.5269841269841,0.0024604647752268782,0.006084145301063826
575,2024-08-14,0.44384,262.2678,hold,399.79974202,439.71491749815686,281.8031746031746,-0.0038854193561620454,-0.00957311494432389
576,2024-08-15,0.43642,262.2678,hold,399.79974202,436.7484034123684,277.09206349206346,-0.006746448591435139,-0.016717736121124926
577,2024-08-16,0.43612,262.2678,hold,399.79974202,436.62846348976245,276.9015873015873,-0.00027462017415258444,-0.0006874112093853135
578,2024-08-17,0.43742,262.2678,hold,399.79974202,437.1482031543884,277.7269841269841,0.0011903476481398556,0.0029808309639547392
579,2024-08-18,0.43554,262.2678,hold,399.79974202,436.3965796393908,276.5333333333333,-0.0017193791706657802,-0.004297928764116943
580,2024-08-19,0.46117,262.2678,hold,399.79974202,446.64344702736344,292.80634920634924,0.02348063176031312,0.058846489415438574
581,2024-08-20,0.45607,262.2678,hold,399.79974202,444.6044683430614,289.56825396825394,-0.00456511496557821,-0.011058828631524409
582,2024-08-21,0.45852,262.2678,hold,399.79974202,445.58397771101045,291.1238095238095,0.002203102842396998,0.005371982371127126
583,2024-08-22,0.45635,262.2678,hold,399.79974202,444.71641227082705,289.74603174603175,-0.0019470301527449996,-0.0047326179883100394
584,2024-08-23,0.46179,262.2678,hold,399.79974202,446.89132286741585,293.2,0.004890556175975558,0.011920674920565366
585,2024-08-24,0.46403,262.2678,hold,399.79974202,447.7868742895406,294.6222222222222,0.00200395795644126,0.004850689707442735
586,2024-08-25,0.45395,262.2678,hold,399.79974202,443.75689288997904,288.22222222222223,-0.008999775632002494,-0.021722733443958253
587,2024-08-26,0.44541,262.2678,hold,399.79974202,440.3426030931282,282.79999999999995,-0.007694054676233075,-0.018812644564379477
588,2024-08-27,0.42803,262.2678,hold,399.79974202,433.39408357682066,271.7650793650794,-0.01577980297045667,-0.03902022855346743
589,2024-08-28,0.43204,262.2678,hold,399.79974202,434.9972805423208,274.31111111111113,0.003699166708204471,0.009368502207789176
590,2024-08-29,0.42708,262.2678,hold,399.79974202,433.0142738219016,271.16190476190474,-0.004558664637964949,-0.011480418479770549
591,2024-08-30,0.43173,262.2678,hold,399.79974202,434.8733426222946,274.1142857142857,0.00429331990371673,0.010887889856701305
592,2024-08-31,0.43141,262.2678,hold,399.79974202,434.7454067048482,273.9111111111111,-0.0002941912159409865,-0.0007412039932365166
593,2024-09-01,0.41725,262.2678,hold,399.79974202,429.084242357845,264.92063492063494,-0.013021792202272953,-0.03282260494657041
594,2024-09-02,0.43205,262.2678,hold,399.79974202,435.001278539741,274.3174603174603,0.013789917218543168,0.03547034152186934
595,2024-09-03,0.42452,262.2678,hold,399.79974202,431.99078648233046,269.5365079365079,-0.006920651055363547,-0.017428538363615353
596,2024-09-04,0.42452,262.2678,hold,399.79974202,431.99078648233046,269.5365079365079,0.0,0.0
597,2024-09-05,0.41299,262.2678,hold,399.79974202,427.38109545683983,262.215873015873,-0.010670808660126818,-0.027160086686139673
598,2024-09-06,0.39761,262.2678,hold,399.79974202,421.23217542457223,252.45079365079366,-0.014387440384312833,-0.0372406111528123
599,2024-09-07,0.40047,262.2678,hold,399.79974202,422.3756026867494,254.26666666666665,0.0027144822472895402,0.007192978043811804
600,2024-09-08,0.40296,262.2678,hold,399.79974202,423.3711040443792,255.84761904761905,0.002356910179701188,0.006217694209304181
601,2024-09-09,0.41295,262.2678,hold,399.79974202,427.365103467159,262.1904761904762,0.009433802601608532,0.02479154258487193
602,2024-09-10,0.41346,262.2678,hold,399.79974202,427.5690013355892,262.5142857142857,0.00047710462734551484,0.0012350163458043628
603,2024-09-11,0.41006,262.2678,hold,399.79974202,426.2096822127212,260.35555555555555,-0.0031791807138074057,-0.008223286412228359
604,2024-09-12,0.42857,262.2678,hold,399.79974202,433.6099754375114,272.10793650793653,0.017363034050213777,0.04513973564844176
605,2024-09-13,0.43663,262.2678,hold,399.79974202,436.83236135819266,277.22539682539684,0.007431530876174763,0.01880672935576455
606,2024-09-14,0.4549,262.2678,hold,399.79974202,444.13670264489804,288.8253968253968,0.01672115422949627,0.04184320820832266
607,2024-09-15,0.43502,262.2678,hold,399.79974202,436.18868377354045,276.2031746031746,-0.01789543359966872,-0.04370191250824351
608,2024-09-16,0.44381,262.2678,hold,399.79974202,439.70292350589625,281.784126984127,0.008056696248865292,0.020205967541722325
609,2024-09-17,0.44383,262.2678,hold,399.79974202,439.7109195007366,281.7968253968254,1.818499357852943e-05,4.5064329330157804e-05
610,2024-09-18,0.44342,262.2678,hold,399.79974202,439.5470016065084,281.5365079365079,-0.0003727855892556864,-0.0009237771218710833
611,2024-09-19,0.44222,262.2678,hold,399.79974202,439.0672419160844,280.77460317460316,-0.001091486663930108,-0.002706237878309481
612,2024-09-20,0.43952,262.2678,hold,399.79974202,437.98778261263044,279.0603174603175,-0.0024585284448532807,-0.0061055583193884155
613,2024-09-21,0.44958,262.2678,hold,399.79974202,442.0097680173516,285.447619047619,0.009182871222410904,0.02288860575172902
614,2024-09-22,0.44126,262.2678,hold,399.79974202,438.68343416374523,280.16507936507935,-0.00752547589282182,-0.018506161306107827
615,2024-09-23,0.43815,262.2678,hold,399.79974202,437.440056966063,278.19047619047615,-0.002834338160164207,-0.007047998912206088
616,2024-09-24,0.44027,262.2678,hold,399.79974202,438.28763241914544,279.5365079365079,0.0019375807944084222,0.0048385256190803805
617,2024-09-25,0.43805,262.2678,hold,399.79974202,437.40007699186106,278.1269841269841,-0.0020250524122378266,-0.0050423603697731245
618,2024-09-26,0.44047,262.2678,hold,399.79974202,438.3675923675494,279.663492063492,0.002211968919489493,0.005524483506448963
619,2024-09-27,0.44066,262.2678,hold,399.79974202,438.4435543185332,279.784126984127,0.00017328368316094078,0.00043135741367206215
620,2024-09-28,0.45963,262.2678,hold,399.79974202,446.0277554246526,291.8285714285714,0.017298010271601383,0.04304906276948217
621,2024-09-29,0.48061,262.2678,hold,399.79974202,454.4155540122322,305.14920634920634,0.01880555298536013,0.0456454104388313
622,2024-09-30,0.45702,262.2678,hold,399.79974202,444.98427809798045,290.1714285714286,-0.020754738324819444,-0.049083456440773165
623,2024-10-01,0.4496,262.2678,hold,399.79974202,442.01776401219206,285.46031746031747,-0.0066665593186086,-0.016235613321080034
624,2024-10-02,0.40629,262.2678,hold,399.79974202,424.7024371853058,257.96190476190475,-0.039173373191419114,-0.09633007117437731
625,2024-10-03,0.39734,262.2678,hold,399.79974202,421.1242294942268,252.27936507936508,-0.008425211107318753,-0.02202860026089737
626,2024-10-04,0.40721,262.2678,hold,399.79974202,425.07025294796426,258.54603174603176,0.009370212344411044,0.024840187245180445
627,2024-10-05,0.40314,262.2678,hold,399.79974202,423.4430679979428,255.96190476190475,-0.003828037691973374,-0.009994842955723171
628,2024-10-06,0.40654,262.2678,hold,399.79974202,424.80238712081086,258.1206349206349,0.0032101579305452432,0.00843379471151473
629,2024-10-07,0.40436,262.2678,hold,399.79974202,423.9308236832072,256.73650793650796,-0.002051691478267892,-0.0053623259703841075
630,2024-10-08,0.40524,262.2678,hold,399.79974202,424.2826474561848,257.2952380952381,0.0008299084504421739,0.0021762785636560977
631,2024-10-09,0.40157,262.2678,hold,399.79974202,422.8153824029714,254.96507936507933,-0.003458225458925712,-0.00905636166222512
632,2024-10-10,0.4057,262.2678,hold,399.79974202,424.466555337514,257.58730158730157,0.003905186526465876,0.010284632816196515
633,2024-10-11,0.41219,262.2678,hold,399.79974202,427.06125566322385,261.7079365079365,0.0061128498655134145,0.015997042149371588
634,2024-10-12,0.41219,262.2678,hold,399.79974202,427.06125566322385,261.7079365079365,0.0,0.0
635,2024-10-13,0.40698,262.2678,hold,399.79974202,424.9782990072996,258.4,-0.004877418937687117,-0.012639802033043046
636,2024-10-14,0.41912,262.2678,hold,399.79974202,429.8318678754224,266.1079365079365,0.011420745199131721,0.02982947564990912
637,2024-10-15,0.41417,262.2678,hold,399.79974202,427.85285915242343,262.96507936507936,-0.004604146111317542,-0.011810460011452473
638,2024-10-16,0.42188,262.2678,hold,399.79974202,430.9353151633976,267.86031746031745,0.007204476831311757,0.018615544341695323
639,2024-10-17,0.41776,262.2678,hold,399.79974202,429.28814022627523,265.24444444444447,-0.0038223252519877793,-0.009765810182990275
640,2024-10-18,0.41877,262.2678,hold,399.79974202,429.6919379657154,265.88571428571424,0.0009406216981147075,0.0024176560704707306
641,2024-10-19,0.41693,262.2678,hold,399.79974202,428.95630644039863,264.71746031746034,-0.0017119975040710278,-0.004393819996656667
642,2024-10-20,0.41854,262.2678,hold,399.79974202,429.59998402505084,265.7396825396825,0.0015005667826488711,0.003861559494399369
643,2024-10-21,0.41942,262.2678,hold,399.79974202,429.9518077980284,266.2984126984127,0.0008189566714627006,0.0021025469489177606
644,2024-10-22,0.41102,262.2678,hold,399.79974202,426.5934899650604,260.96507936507936,-0.007810916879655405,-0.02002765724095168
645,2024-10-23,0.407,262.2678,hold,399.79974202,424.98629500213997,258.4126984126984,-0.003767509351940923,-0.009780545958834264
646,2024-10-24,0.40964,262.2678,hold,399.79974202,426.0417663210728,260.0888888888889,0.002483542013813844,0.006486486486486642
647,2024-10-25,0.38731,262.2678,hold,399.79974202,417.1142380817662,245.91111111111113,-0.020954584608915305,-0.05451127819548873
648,2024-10-26,0.39541,262.2678,hold,399.79974202,420.3526159921282,251.05396825396824,0.007763767368035079,0.020913480158012865
649,2024-10-27,0.39836,262.2678,hold,399.79974202,421.53202523108723,252.9269841269841,0.002805761625094938,0.007460610505551246
650,2024-10-28,0.39997,262.2678,hold,399.79974202,422.17570281573944,253.94920634920635,0.0015269956874552904,0.004041570438799047
651,2024-10-29,0.40313,262.2678,hold,399.79974202,423.43907000052263,255.95555555555558,0.0029925151456065002,0.007900592544440865
652,2024-10-30,0.40341,262.2678,hold,399.79974202,423.5510139282882,256.1333333333333,0.00026436844329325027,0.0006945650286507288
653,2024-10-31,0.39488,262.2678,hold,399.79974202,420.14072212885765,250.7174603174603,-0.008051667183608724,-0.0211447410822736
654,2024-11-01,0.39711,262.2678,hold,399.79974202,421.0322755535622,252.13333333333333,0.0021220352556805544,0.005647285251215495
655,2024-11-02,0.3948,262.2678,hold,399.79974202,420.10873814949605,250.66666666666666,-0.002193507381000437,-0.005817028027498727
656,2024-11-03,0.3881,262.2678,hold,399.79974202,417.43007987796204,246.41269841269843,-0.0063761070129915165,-0.01697061803444766
657,2024-11-04,0.38852,262.2678,hold,399.79974202,417.5979957696104,246.67936507936506,0.0004022611204670401,0.0010821953104867
658,2024-11-05,0.39433,262.2678,hold,399.79974202,419.9208322707466,250.36825396825395,0.0055623746394073414,0.014954185112735496
